"music_title","difficulty_name","music_id","difficulty_id","count","played","comp","ex_comp","uc","per","grade_C","grade_B","grade_A","grade_Ap","grade_AA","grade_AAp","grade_AAA","grade_AAAp","grade_S","grade_995","grade_998","avg_score","sd_score","avg_skill_u8","avg_skill_9","avg_skill_10","avg_skill_11","avg_skill_12_n","avg_skill_12_g","avg_skill_12_h","avg_vf_u7","avg_vf_8_i_ii","avg_vf_8_iii_iv","avg_vf_9_i","avg_vf_9_ii","avg_vf_9_iii","avg_vf_9_iv","avg_vf_10_i","avg_vf_10_ii"
"はなむけ","EXHAUST","380","3","942","272","73","123","310","164","922","922","922","922","914","898","879","848","774","571","375","9806879","867082","9970570","9780944","9882507","9847146","9928508","9973871","9188411","9822766","9690280","9737706","9939336","9929563","9961285","9970024","9738422","9493417",\N,\N
"はなむけ","HEAVENLY","380","7","806","1","98","544","53","110","805","805","805","805","805","800","790","736","659","378","203","9915675","357987","9938410","9910349","9891252","9885152","9934020","9908135","9871881","9772622","9822619","9893584","9921982","9931759","9932408","9963303","9936485","9994808",\N,\N
"Liar World Monologue","NOVICE","381","1","53","10","0","3","4","36","53","53","53","53","53","53","53","53","53","53","50","9993580","11317","9983358","0","0","9994899","9996302","0","0","9988905","9992604","10000000","9993425","0","10000000","10000000","10000000","0",\N,\N
"Liar World Monologue","ADVANCED","381","2","150","53","8","9","32","48","150","150","150","150","150","147","147","127","123","105","79","9932959","123252","9983393","0","9719343","9985451","9895773","9978051","10000000","9986807","9942388","9961594","9861351","9962048","9929038","10000000","9998766","9778497",\N,\N
"Liar World Monologue","EXHAUST","381","3","1323","196","216","582","203","126","1318","1318","1318","1313","1279","1246","1187","1101","848","483","245","9853776","324157","9863773","9689117","9739757","9828497","9857365","9823073","9953358","9624595","9761922","9648563","9881264","9903759","9849792","9652955","9938962","9992299",\N,\N
"ぱられる","NOVICE","382","1","53","0","0","0","7","46","53","53","53","53","53","53","53","53","53","53","49","9996069","11247","9994792","0","0","10000000","9991667","0","0","9997685","10000000","10000000","9966666","0","10000000","10000000","10000000","0",\N,\N
"ぱられる","ADVANCED","382","2","92","25","5","13","18","31","92","92","87","87","77","72","62","52","52","52","43","9696324","519216","9984966","0","9681176","9582301","9987641","9215349","9541810","9818421","9768450","8917526","9969454","10000000","9341351","10000000","9731449","10000000",\N,\N
"ぱられる","EXHAUST","382","3","476","2","97","153","139","85","476","476","476","463","448","417","397","352","286","210","131","9828596","253552","9935702","9466607","9939150","9827770","9803535","9840987","9822604","9703555","9815138","9783428","9822157","9719642","9936438","9704708","9919050","9926948",\N,\N
"流れ星と君の歌","NOVICE","383","1","49","0","0","0","14","35","49","49","49","49","49","49","49","49","44","39","39","9980756","38554","10000000","0","0","9975238","9979491","0","0","10000000","10000000","10000000","9937137","0","10000000","10000000","10000000","0",\N,\N
"流れ星と君の歌","ADVANCED","383","2","54","0","7","8","27","12","54","54","54","54","48","48","43","43","42","39","29","9860746","262510","9968363","0","0","9976659","9732698","0","9754137","9966254","9971878","10000000","9718160","9156355","0","10000000","9855643","10000000",\N,\N
"流れ星と君の歌","EXHAUST","383","3","962","44","181","357","222","158","962","962","952","937","879","858","802","757","617","485","322","9829281","291893","9941863","9841318","9886685","9852203","9812837","9523574","9963696","9822194","9712578","9696651","9799082","9854583","9905462","9671390","9902428","9952548",\N,\N
"ボルテ体操第一","NOVICE","384","1","199","0","41","5","5","148","199","199","199","199","198","193","193","188","178","161","149","9959141","122734","10000000","0","0","10000000","9928594","9946751","9978701","10000000","9976653","10000000","9899695","9972408","9961661","9892743","9968051","10000000",\N,\N
"ボルテ体操第一","ADVANCED","384","2","355","21","185","80","52","17","355","355","355","349","301","241","174","153","110","74","54","9650155","300007","9708847","9455718","9548581","9683153","9651440","9982803","9641584","9616891","9598572","9536345","9730599","9704428","9957008","9535683","9638510","9550969",\N,\N
"ボルテ体操第一","EXHAUST","384","3","1564","77","221","766","313","187","1560","1550","1531","1531","1492","1442","1336","1228","1058","631","370","9812688","538957","9904838","6636964","9221192","9772172","9891798","9868111","9935487","8812436","9636339","9686381","9897439","9908788","9816307","9928902","9943366","9962953",\N,\N
"侵蝕コード：666　-今日ちょっと指（略-","NOVICE","385","1","49","0","0","0","13","36","49","49","49","49","49","49","49","49","49","49","36","9990996","15155","9984244","0","0","9989133","10000000","0","0","9989496","9984244","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"侵蝕コード：666　-今日ちょっと指（略-","ADVANCED","385","2","63","19","5","20","7","12","63","63","63","63","63","63","53","53","39","29","19","9889791","134585","10000000","9552529","0","9921067","9867189","0","10000000","9832314","9889753","9987029","9910691","10000000","9649805","10000000","9993515","10000000",\N,\N
"侵蝕コード：666　-今日ちょっと指（略-","EXHAUST","385","3","772","153","177","273","126","43","772","772","772","747","693","623","514","422","272","158","88","9721012","282090","9898947","9764106","9684821","9681732","9732872","9552122","9705814","9510218","9582020","9514912","9737179","9690491","9623807","9841583","9839807","9893898",\N,\N
"Innocent Tempest","NOVICE","386","1","48","0","9","0","4","35","48","48","48","48","41","39","39","39","39","36","35","9859829","277627","9963996","0","0","9820975","9905571","9357459","0","9975997","9720273","10000000","9995569","9305761","10000000","9723043","10000000","0",\N,\N
"Innocent Tempest","ADVANCED","386","2","370","13","186","81","60","30","370","370","352","324","249","232","196","161","134","84","48","9556590","460978","9738785","9589380","9400860","9541854","9591052","9455752","9390788","9494907","9693087","9221245","9605008","9585361","9202433","9670694","9729789","9199431",\N,\N
"Innocent Tempest","EXHAUST","386","3","1739","123","181","1147","216","72","1733","1733","1729","1714","1704","1678","1546","1429","1196","658","311","9856825","341126","9907751","9215479","9691662","9806844","9869061","9928436","9939948","9551965","9695212","9781473","9898211","9921960","9724852","9813792","9961486","9969730",\N,\N
"Innocent Tempest","VIVID","386","8","1592","156","369","986","73","8","1592","1592","1583","1543","1471","1311","1140","902","655","246","81","9733987","276815","9724425","9822999","9659151","9450421","9743231","9820020","9927249","9023642","9205580","9382858","9600407","9721042","9748747","9828438","9926052","9985266",\N,\N
"REVERSE LIMITED!(SDVX Edit)","NOVICE","387","1","65","0","16","0","10","39","65","65","65","65","65","65","50","49","49","48","39","9903533","157531","10000000","0","0","9906773","9837948","0","9959283","9994362","10000000","9799549","9815146","0","9877850","10000000","9906352","0",\N,\N
"REVERSE LIMITED!(SDVX Edit)","ADVANCED","387","2","118","0","55","21","5","37","118","118","118","118","106","91","66","48","44","44","44","9710112","272644","10000000","9821229","9592178","9915524","9621864","9748603","9393056","9944994","10000000","9724556","9992817","9545454","9513966","9796089","9592338","10000000",\N,\N
"REVERSE LIMITED!(SDVX Edit)","EXHAUST","387","3","1114","33","178","689","120","94","1106","1106","1102","1087","1057","1000","934","854","649","399","193","9786542","619547","9887500","9824434","9789671","9536852","9835132","9660870","9918600","9032740","9694854","9837208","9870468","9819833","9736548","9942175","9906818","9805062",\N,\N
"Mist In Hell","NOVICE","388","1","62","4","19","9","8","22","62","62","62","58","54","53","45","41","30","29","26","9776603","330283","9983836","9669540","0","9983673","9689450","0","9662356","9911257","0","10000000","9675766","9394955","9886254","10000000","9849936","0",\N,\N
"Mist In Hell","ADVANCED","388","2","221","62","66","39","37","17","215","215","215","215","170","154","116","110","81","49","23","9579174","684475","9942806","9399466","9681054","9838062","9566071","5858540","9761057","9701148","9754376","9435943","9772780","8774054","9583561","9991103","9740163","10000000",\N,\N
"Mist In Hell","EXHAUST","388","3","1642","15","132","899","317","279","1642","1642","1642","1633","1622","1581","1523","1453","1318","882","570","9909222","154638","9895063","9517143","9848279","9878449","9917060","9925829","9962989","9667271","9835389","9809075","9923932","9944802","9908139","9937541","9970876","9914695",\N,\N
"Frantic Wolf","NOVICE","389","1","48","0","8","0","8","32","48","48","48","48","48","48","40","40","40","39","36","9924212","156746","9985236","0","0","9876547","9994750","0","0","9986674","10000000","9738340","9987401","0","10000000","10000000","10000000","0",\N,\N
"Frantic Wolf","ADVANCED","389","2","58","0","16","15","19","8","58","58","58","58","53","44","44","44","44","43","23","9848424","246741","10000000","9296875","9218750","9853076","9984446","0","10000000","9780472","9972426","9986213","9708180","9977022","0","9609375","9995404","10000000",\N,\N
"Frantic Wolf","EXHAUST","389","3","851","18","207","401","143","82","851","851","851","837","810","793","714","666","503","310","157","9839803","220338","9915047","9743150","9853114","9898812","9813969","9803510","9842364","9711030","9849559","9581710","9870968","9838174","9754080","9916348","9903960","9944444",\N,\N
"KiLLeR MeRMaiD","NOVICE","391","1","49","0","18","0","5","26","49","49","49","45","45","40","31","31","31","31","30","9769213","329541","10000000","0","0","9997063","9624125","0","0","10000000","0","10000000","9693053","8966074","9623048","10000000","10000000","0",\N,\N
"KiLLeR MeRMaiD","ADVANCED","391","2","289","17","159","29","76","8","289","289","278","262","218","197","143","138","99","80","51","9615221","393457","9914864","9466209","9880920","9696316","9477902","9236933","9824314","9500148","9648331","9496319","9751249","9595256","9506785","9202462","9727717","9416258",\N,\N
"KiLLeR MeRMaiD","EXHAUST","391","3","1536","11","238","1014","154","119","1536","1536","1532","1532","1511","1424","1294","1177","907","533","322","9849870","188947","9848710","9319825","9690229","9818240","9861936","9879136","9951583","9491723","9706283","9691034","9877435","9894038","9834561","9892340","9946330","9969845",\N,\N
"WAVE WAVE WAVE","NOVICE","392","1","64","0","0","4","4","56","64","64","64","64","64","64","64","64","63","59","59","9993213","20806","9992760","0","0","9997051","9986486","0","0","9991363","10000000","10000000","9981982","0","10000000","10000000","10000000","0",\N,\N
"WAVE WAVE WAVE","ADVANCED","392","2","171","58","21","12","32","48","171","171","144","119","104","93","93","92","88","88","74","9474044","597792","9526963","8334910","9981078","9834944","9455139","9091769","9310785","9984626","9555345","9594134","9321530","9689688","9186376","8852885","9512710","10000000",\N,\N
"WAVE WAVE WAVE","EXHAUST","392","3","829","237","106","250","148","88","823","823","808","790","782","761","692","595","430","256","166","9763043","618230","9767682","9722474","9824490","9778321","9807337","9838168","9365745","9661580","9572832","9582948","9863714","9888825","9695002","9878404","9766486","9802022",\N,\N
"REPLiCA","NOVICE","393","1","64","0","6","0","4","54","64","64","64","64","64","64","59","59","59","59","58","9970082","98723","10000000","0","0","10000000","9996559","0","9631502","10000000","10000000","10000000","9993431","0","10000000","10000000","9897639","0",\N,\N
"REPLiCA","ADVANCED","393","2","78","21","6","6","27","18","78","78","68","67","62","62","56","56","46","46","45","9695923","479819","9992746","0","9854932","9899437","9495206","8699226","10000000","9948799","9948420","9393939","9991940","9290487","9312083","10000000","9828682","10000000",\N,\N
"REPLiCA","EXHAUST","393","3","826","202","121","211","180","112","816","816","816","813","771","758","748","724","634","428","258","9813690","782671","9926230","9846061","9926846","9886142","9806283","9288327","9899292","9862090","9907094","9712328","9918326","9406541","9779432","9782335","9932519","9938124",\N,\N
"Rebirth","NOVICE","394","1","39","0","0","0","7","32","39","39","39","39","39","39","39","39","39","39","36","9995625","10453","9986091","0","0","10000000","9995054","0","0","9990727","10000000","10000000","9988130","0","10000000","10000000","10000000","0",\N,\N
"Rebirth","ADVANCED","394","2","79","0","28","18","6","27","79","79","79","71","66","61","56","51","46","42","40","9737356","362417","9964105","0","0","9810947","9609670","0","9696750","9963401","9816602","9648086","9539977","9525016","0","10000000","9825119","10000000",\N,\N
"Rebirth","EXHAUST","394","3","536","29","126","238","77","66","536","536","522","511","448","425","409","379","265","177","115","9737237","360591","9873700","9784722","9776559","9618287","9738607","9933358","9796235","9859641","9653217","9184285","9782194","9759104","9908013","9708799","9827978","9719731",\N,\N
"冬に桜が咲くようなキセキ。","NOVICE","395","1","39","0","0","0","3","36","39","39","39","39","39","39","39","39","39","39","36","9998328","5793","9991848","0","0","10000000","10000000","0","0","9994565","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"冬に桜が咲くようなキセキ。","ADVANCED","395","2","84","14","9","12","31","18","84","84","84","78","68","65","56","49","49","44","20","9734667","337691","9909387","0","9598079","9920074","9881454","9148100","9993804","9817678","9811028","10000000","9842892","9242596","9938042","9132589","9993804","9796778",\N,\N
"冬に桜が咲くようなキセキ。","EXHAUST","395","3","1030","54","169","504","182","121","1020","1020","1009","1004","985","920","855","789","658","443","223","9795359","505767","9880293","9873293","9231125","9867510","9832156","9898927","9915806","9575805","9315077","9826749","9805526","9874169","9862772","9898200","9894954","9963121",\N,\N
"少女暴動","NOVICE","396","1","45","0","1","0","8","36","45","45","45","44","44","43","43","43","40","40","40","9953668","185610","9960183","0","0","10000000","9952480","8851351","10000000","9973456","10000000","10000000","9984555","8851351","10000000","10000000","9909910","10000000",\N,\N
"少女暴動","ADVANCED","396","2","255","10","119","64","48","14","255","255","223","208","159","143","111","100","75","40","15","9450091","502836","9905587","9300804","9462931","9620484","9195329","9949698","9490984","9546235","9427158","9432026","9395540","9898866","8632629","9875503","9297482","9409792",\N,\N
"少女暴動","EXHAUST","396","3","1539","12","303","906","155","163","1539","1539","1538","1526","1464","1398","1259","1177","1004","557","295","9836437","220338","9871070","9996214","9631650","9778059","9861677","9874118","9884786","9585536","9567038","9724443","9862470","9892763","9886464","9871148","9926623","9921889",\N,\N
"終点","NOVICE","397","1","56","0","16","3","5","32","56","56","50","50","45","43","43","43","37","36","36","9717350","514427","9950834","0","0","10000000","9425506","9445768","9827175","9967223","10000000","10000000","9131000","9395113","9319626","10000000","9935108","0",\N,\N
"終点","ADVANCED","397","2","208","25","125","26","24","8","208","208","203","185","148","91","75","59","52","45","36","9500368","376618","9945624","9446032","9263759","9610495","9380911","9148677","9657748","9502083","9606174","9594840","9337651","9134699","9278880","10000000","9735914","10000000",\N,\N
"終点","EXHAUST","397","3","1529","72","234","679","442","102","1494","1483","1483","1483","1446","1401","1306","1192","1006","582","299","9685874","1112024","9861289","9466180","9396268","9803836","9613077","9882298","9876619","9662222","9185014","9739253","9808631","9897369","9560268","9874621","9703115","9640156",\N,\N
"Unlimited Field","NOVICE","398","1","39","0","0","3","1","35","39","39","39","39","39","39","39","39","39","36","36","9993070","23275","9967210","0","0","10000000","9999338","0","0","9978140","10000000","10000000","9998410","0","10000000","10000000","10000000","0",\N,\N
"Unlimited Field","ADVANCED","398","2","108","0","64","1","30","13","108","108","108","108","72","49","45","45","45","40","34","9550235","382046","10000000","9003303","0","9810021","9391152","0","10000000","9544627","9684549","9392804","9598865","9536998","0","10000000","9455534","9607929",\N,\N
"Unlimited Field","EXHAUST","398","3","1040","186","141","422","210","81","1031","1031","1020","1010","989","962","872","829","664","428","200","9811928","430204","9914980","9887335","9784457","9760361","9868771","9745719","9655003","9782436","9702159","9606685","9895274","9834231","9854029","9830594","9806011","9934705",\N,\N
"夕立、君と隠れ処","NOVICE","399","1","84","0","0","0","6","78","84","84","84","84","84","84","84","84","84","78","78","9996083","14125","9976495","0","0","10000000","10000000","0","0","9990321","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"夕立、君と隠れ処","ADVANCED","399","2","121","0","66","4","16","35","121","121","113","107","90","82","75","64","55","55","38","9623314","465049","9991228","9023391","9964912","9663255","9693734","9132553","9479532","9980861","9532164","9647075","9763158","9807017","9051036","8825730","9646282","10000000",\N,\N
"夕立、君と隠れ処","EXHAUST","399","3","851","96","208","201","209","137","841","841","826","781","694","643","568","535","440","323","191","9609406","995964","9900390","9840114","8042725","9772086","9656148","9725641","9759831","9728400","9677641","8173010","9777682","9681827","9534692","9464586","9828344","9922701",\N,\N
"Phantasm Brigade","NOVICE","400","1","108","0","15","0","13","80","108","108","105","105","105","101","101","93","93","93","83","9921123","245612","9982467","0","0","9933431","9872348","0","0","9992780","9913030","9848197","9808522","0","10000000","10000000","10000000","0",\N,\N
"Phantasm Brigade","ADVANCED","400","2","212","3","125","10","28","46","212","212","199","195","173","128","104","92","69","65","57","9589997","420112","9988195","8919202","8913593","9866212","9529579","10000000","9233322","9411380","9758656","9617168","9649246","9565915","9498152","9150926","9672363","10000000",\N,\N
"Phantasm Brigade","EXHAUST","400","3","1157","71","280","264","223","319","1151","1151","1151","1150","1095","1050","996","948","886","769","605","9832475","742876","9936709","9655223","9742915","9907010","9914138","8017459","9859254","9668267","9806068","9841299","9928344","9545222","9847931","9864218","9916147","9974540",\N,\N
"NEXT BILLIONAIRE","NOVICE","401","1","47","0","8","0","4","35","47","47","47","42","39","39","39","39","39","39","35","9828739","370187","10000000","0","0","10000000","9804293","0","8977272","10000000","10000000","10000000","9633049","0","10000000","10000000","9488636","0",\N,\N
"NEXT BILLIONAIRE","ADVANCED","401","2","83","9","20","7","36","11","83","83","83","83","77","60","54","54","47","46","22","9762431","293951","9966796","9412470","9196642","9960389","9695397","0","9485412","9722145","9958033","9988009","9732880","9682920","9646282","9703237","9709532","10000000",\N,\N
"NEXT BILLIONAIRE","EXHAUST","401","3","849","15","221","424","130","59","845","845","844","827","770","738","641","561","365","181","117","9728790","718332","9890363","9762908","9711728","9800186","9763065","9688398","9421959","9635829","9728873","9509490","9834070","9733218","9747863","9778736","9711226","9930472",\N,\N
"竹取飛翔","NOVICE","402","1","74","0","5","0","14","55","74","74","74","74","74","73","73","67","67","63","63","9965734","96688","9996181","0","0","9979962","9946174","0","0","9998303","9943529","10000000","9996605","0","10000000","9926680","9922821","0",\N,\N
"竹取飛翔","ADVANCED","402","2","185","29","79","16","35","26","185","185","170","154","130","107","71","66","57","49","36","9494463","479873","9739903","9302449","9578673","9699314","9441800","9273405","9335799","9725106","9481828","9055733","9674395","9007454","9508342","9392971","9519747","10000000",\N,\N
"竹取飛翔","EXHAUST","402","3","1359","97","317","323","435","187","1349","1349","1340","1337","1282","1243","1162","1074","973","760","448","9823696","514915","9924466","9879856","9708603","9829444","9809589","9780742","9931252","9564198","9821360","9666979","9858572","9607684","9875502","9828950","9945178","9997182",\N,\N
"竹取飛翔","HEAVENLY","402","7","1153","2","90","514","405","142","1151","1151","1151","1151","1136","1112","1069","1049","930","611","349","9896550","434068","9924767","9736631","9649291","9893332","9916907","9935885","9901939","9426635","9789982","9862436","9905987","9947005","9950521","9968831","9927637","9998281",\N,\N
"信仰は儚き人間の為に ～ Arr.Demetori","NOVICE","403","1","58","0","19","0","8","31","58","58","57","49","49","39","39","39","39","39","36","9708405","442599","9990883","0","0","9605373","9843497","0","8687196","9993922","9942537","9286871","9598286","0","10000000","10000000","9781199","0",\N,\N
"信仰は儚き人間の為に ～ Arr.Demetori","ADVANCED","403","2","329","128","93","52","43","13","324","324","311","297","253","187","147","141","112","81","32","9437992","1180534","9814413","9471403","9745605","9056379","9498985","9445407","9641000","9740262","8581455","9430088","9518426","9481080","9330898","9497794","9664019","9294194",\N,\N
"信仰は儚き人間の為に ～ Arr.Demetori","EXHAUST","403","3","1474","58","250","844","251","71","1469","1469","1469","1460","1404","1325","1241","1075","867","495","246","9805055","490543","9792665","9951708","9708962","9744295","9813421","9770644","9896918","9523617","9655888","9713523","9827966","9853723","9570954","9848903","9916096","9991860",\N,\N
"八雲藍の唯心論","NOVICE","404","1","58","0","0","0","4","54","58","58","58","58","58","58","58","58","58","58","58","9998710","4740","10000000","0","0","10000000","9996259","0","0","10000000","10000000","10000000","9992518","0","10000000","10000000","10000000","0",\N,\N
"八雲藍の唯心論","ADVANCED","404","2","115","17","45","4","24","25","115","115","111","100","91","67","63","58","53","49","45","9617367","425029","9987631","0","0","9747721","9520473","9049165","9812925","9971011","9594487","9545455","9424087","9550092","9230477","10000000","9688724","10000000",\N,\N
"八雲藍の唯心論","EXHAUST","404","3","902","64","192","235","183","228","902","902","902","892","851","801","775","737","658","575","416","9868599","238712","9948947","9917581","9909312","9848129","9867215","9975348","9885953","9827805","9823937","9709145","9873766","9916915","9797500","9770583","9912324","9924945",\N,\N
"mon$tage","NOVICE","405","1","35","0","6","3","4","22","35","35","35","35","35","35","29","29","29","26","22","9919255","150831","9966033","0","0","10000000","9858092","0","0","9977355","0","9777668","9978261","0","10000000","10000000","10000000","0",\N,\N
"mon$tage","ADVANCED","405","2","61","0","12","9","23","17","61","61","61","61","55","49","45","41","39","39","33","9793140","301106","10000000","9539052","0","9984733","9584891","0","10000000","9858170","9967989","9621696","9849094","9536142","0","10000000","9982928","10000000",\N,\N
"mon$tage","EXHAUST","405","3","970","56","248","576","38","52","970","970","964","940","853","815","644","558","365","180","99","9724234","312586","9857028","9626641","9734404","9615726","9731870","9645527","9887467","9250954","9513450","9652406","9726174","9724136","9758288","9684480","9871856","9937278",\N,\N
"Mami Mami Zone","NOVICE","406","1","43","0","0","0","0","43","43","43","43","43","43","43","43","43","43","43","43","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"Mami Mami Zone","ADVANCED","406","2","160","33","41","13","63","10","160","160","152","144","135","104","99","87","65","65","34","9646573","427795","9959807","8997856","8876384","9807753","9545024","9769560","9883887","9660503","9781886","9643920","9798165","9792645","9385494","9321186","9633128","9406752",\N,\N
"Mami Mami Zone","EXHAUST","406","3","1211","30","200","563","274","144","1210","1210","1210","1205","1169","1097","1034","956","814","577","360","9852327","349298","9912865","9684541","9746182","9885603","9850264","9765431","9914471","9614251","9756950","9824766","9866476","9837481","9871558","9956367","9902471","9919865",\N,\N
"ってゐ！ ～えいえんてゐVer～","NOVICE","407","1","62","0","4","0","7","51","62","62","62","62","58","58","58","58","58","58","51","9935079","234081","9989141","0","0","9887577","9994208","0","0","9822306","10000000","10000000","9988417","0","10000000","10000000","10000000","0",\N,\N
"ってゐ！ ～えいえんてゐVer～","ADVANCED","407","2","157","0","91","21","9","36","157","157","151","124","115","99","76","65","61","50","38","9557853","457926","9977841","0","9547325","9693898","9397195","0","9377228","9718793","9770497","9416606","9781378","9866255","9554183","10000000","9336917","10000000",\N,\N
"ってゐ！ ～えいえんてゐVer～","EXHAUST","407","3","1006","149","221","128","309","199","1002","1002","1002","1000","973","941","914","869","752","602","372","9866670","538060","9978291","9864632","9904899","9889740","9833358","9940475","9885737","9872798","9877097","9844155","9716600","9871480","9878708","9959199","9919928","9962672",\N,\N
"ってゐ！ ～えいえんてゐVer～","INFINITE","407","5","708","35","110","384","124","55","690","690","690","683","657","643","620","569","421","286","127","9606037","1561606","9709218","9702412","9736451","9831899","9455213","9855257","9798003","9532234","9868554","9770593","9839889","8965154","8979445","9930460","9851062","9771380",\N,\N
"SPARKLING FANTASY","NOVICE","408","1","39","0","0","0","4","35","39","39","39","39","39","39","39","39","39","39","39","9998764","3656","10000000","0","0","10000000","9995984","0","0","10000000","10000000","10000000","9990361","0","10000000","10000000","10000000","0",\N,\N
"SPARKLING FANTASY","ADVANCED","408","2","59","3","14","0","29","13","59","59","49","49","45","45","45","45","41","41","37","9714846","496983","9987872","0","0","9542980","9834596","0","10000000","9396095","9993531","10000000","9985985","9282018","0","10000000","9995688","9901682",\N,\N
"SPARKLING FANTASY","EXHAUST","408","3","1217","254","50","115","581","217","1213","1213","1197","1188","1178","1173","1167","1151","1090","835","439","9901649","425755","9959711","9920990","9902016","9918230","9898098","9605285","9970936","9834833","9787085","9382623","9958122","9873140","9950966","9965562","9976637","9975235",\N,\N
"患部で止まってすぐ溶ける ～ 狂気の優曇華院","NOVICE","409","1","81","0","42","0","0","39","81","81","81","81","76","60","51","50","40","40","39","9756758","296485","9995442","9333333","0","9813167","9683819","9753846","0","10000000","9684295","9844231","9783150","9753846","10000000","10000000","9593589","9579487",\N,\N
"患部で止まってすぐ溶ける ～ 狂気の優曇華院","ADVANCED","409","2","405","10","282","64","28","21","405","405","395","350","263","209","160","123","91","73","47","9500608","393319","9956343","9352199","9550790","9727908","9380838","8824407","9522455","9583647","9553014","9607361","9519668","9204445","9160412","9478692","9641404","9902283",\N,\N
"患部で止まってすぐ溶ける ～ 狂気の優曇華院","EXHAUST","409","3","1539","189","419","578","259","94","1534","1534","1534","1523","1462","1399","1251","1121","758","470","253","9803998","434543","9861096","9637820","9798139","9739779","9824328","9710120","9814877","9493232","9743565","9648362","9812418","9844835","9751749","9824342","9878798","9953676",\N,\N
"患部で止まってすぐ溶ける ～ 狂気の優曇華院","INFINITE","409","5","1331","24","175","953","93","86","1321","1321","1317","1317","1292","1210","1099","983","758","416","214","9763328","872245","9846117","9214029","9649202","9709611","9885428","9875578","9300624","9402322","9667354","9713368","9828053","9909557","9906050","9133366","9917975","8968554",\N,\N
"カレクレンマ","NOVICE","410","1","58","0","0","0","5","53","58","58","58","58","58","58","58","58","58","58","53","9997459","8271","10000000","0","0","10000000","9994106","0","0","10000000","10000000","9985265","10000000","0","10000000","10000000","10000000","0",\N,\N
"カレクレンマ","ADVANCED","410","2","67","0","6","11","43","7","67","67","67","61","61","61","61","61","51","42","41","9856873","320915","9977843","0","9837518","9986767","9688757","0","10000000","9912044","9985228","9559446","9943377","9992614","0","10000000","9986460","10000000",\N,\N
"カレクレンマ","EXHAUST","410","3","897","33","173","325","269","97","897","897","894","869","852","801","740","689","506","344","195","9825879","251645","9922346","9552806","9627586","9811156","9849647","9868734","9878838","9573959","9641024","9659532","9897592","9883155","9820371","9937615","9883050","9995988",\N,\N
"Sakura Mirage","NOVICE","411","1","46","0","17","0","7","22","46","46","40","40","40","40","35","35","35","29","26","9648049","736047","9311090","0","0","10000000","9858144","0","0","9973216","0","10000000","9992551","0","8100559","10000000","10000000","9525139",\N,\N
"Sakura Mirage","ADVANCED","411","2","228","21","62","85","34","26","223","223","214","190","181","180","170","147","117","67","44","9612771","691735","9678930","9701897","9919546","9863474","9492379","7962963","9880307","9689273","9808734","9569847","9712758","8602909","9447523","9797249","9812838","9497002",\N,\N
"Sakura Mirage","EXHAUST","411","3","1509","33","334","1012","58","72","1509","1509","1497","1492","1451","1346","1108","984","576","254","141","9776875","243550","9833839","9967428","9567654","9589187","9808201","9824248","9901029","9365693","9537094","9543048","9712605","9838429","9843207","9883545","9894695","9995040",\N,\N
"Lemures Prelude","NOVICE","412","1","63","0","0","0","3","60","63","63","63","63","63","63","63","63","63","63","63","9999633","1643","9997106","0","10000000","10000000","10000000","0","0","9998714","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"Lemures Prelude","ADVANCED","412","2","78","0","32","3","21","22","78","78","78","78","73","69","57","46","46","46","42","9810551","252102","9989525","0","0","9991853","9704609","9546472","9709497","9993017","9983240","10000000","9596749","9851955","0","10000000","9692520","10000000",\N,\N
"Lemures Prelude","EXHAUST","412","3","821","32","212","381","76","120","810","810","803","787","699","674","577","526","397","311","176","9682919","683097","9830416","9095430","9627123","9776358","9720311","8328907","9833637","9746103","9586514","9549621","9748571","9714326","9773243","8795345","9783978","9757205",\N,\N
"マスパでシュッ☆メイドウィッチまりさちゃん","NOVICE","413","1","59","0","6","0","7","46","59","59","59","59","59","59","53","53","53","50","46","9958073","110605","9980263","0","0","10000000","9910931","0","0","9991228","10000000","10000000","9789473","0","10000000","10000000","10000000","0",\N,\N
"マスパでシュッ☆メイドウィッチまりさちゃん","ADVANCED","413","2","155","74","32","13","15","21","155","155","147","133","88","65","59","49","49","45","41","9454626","445402","9991018","0","9071856","9728618","9292892","9197605","9118905","9980538","9988023","9578773","9210179","9256103","9179640","9580838","9366651","10000000",\N,\N
"マスパでシュッ☆メイドウィッチまりさちゃん","EXHAUST","413","3","790","88","138","236","251","77","789","789","787","771","717","686","637","587","487","345","217","9804980","372631","9786401","9539419","9847395","9855068","9783934","9843991","9768064","9625501","9829283","9731950","9724550","9766665","9858866","9856016","9882953","9892228",\N,\N
"#FairyJoke #SDVX_Edit","NOVICE","414","1","149","0","31","0","0","118","149","149","149","143","142","137","129","129","119","119","119","9895865","256218","10000000","0","0","9999806","9780199","10000000","9845566","10000000","10000000","10000000","9920642","9663608","10000000","9533093","9905129","0",\N,\N
